,Sentiment,User_flr,Text
2020-07-09 07:42:55,1,22,RT @ijsedge: Go green for real with some electric vehicle stocks! Can't help you with your entry and exit points. That takes research and p…
2020-07-09 07:43:42,1,2434,"RT @TheDayTraderX: BEST INVESTMENT PIECE I’VE SEEN IN 2020! 📈🚨📈🚨 (Will be worth over $100k by end of year)

LINK:➡️https://t.co/sPTur6Sofd…"
2020-07-09 07:43:54,1,5203,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 07:45:28,1,2897,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 07:46:48,1,4414,$spy $gspc $aapl $nflx $goog $tsla Poseida Therapeutics to raise up to $236 million in planned IPO  https://t.co/UvwrRMX234
2020-07-09 07:46:50,1,2090,$TSLA showing some life pre-market. Earnings on the 22nd. Gonna be a fun 2 weeks. If it manages profitability and gets on the S&amp;P.... MOON.
2020-07-09 07:46:50,1,4414,$spy $gspc $aapl $nflx $goog $tsla Microsoft's stock set to open in record territory after Wedbush's Ives raises target to the highest on the Street  https://t.co/TZ2DrCrAiL
2020-07-09 07:49:05,1,431,RT @imnotDG: $TSLA showing some life pre-market. Earnings on the 22nd. Gonna be a fun 2 weeks. If it manages profitability and gets on the…
2020-07-09 07:49:31,-1,393,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 07:50:50,-1,35883,"$TSLA news from Dow Jones and Company, Inc.: Musk Says Tesla Will Have Full Autonomous Driving Figured Out This Year. Don't Bet Against Him. -- https://t.co/LuyP3WzkTz."
2020-07-09 07:55:23,1,49,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 07:56:42,1,124,"@michaellebowitz Thanks for explaining how $TSLA world domination works. The majors should have been innovating instead of trying to kill the innovator and thereby completely destroying what was left of their brand. Brand is the only metric in play here. One has it, the rest simply lost theirs."
2020-07-09 07:58:05,1,534,"RT @RockTechLithium: “@Citi analysts now expect #BatteryGrade #Lithium prices to surge by about 42% in 2022 from current levels.”

#Battery…"
2020-07-09 08:00:08,1,1878,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 08:00:38,-1,4414,$spy $gspc $aapl $nflx $goog $tsla Walgreens stock falls after reporting $2 billion impairment due to COVID-19  https://t.co/O8ZUwaiWGR
2020-07-09 08:00:40,1,4414,"$spy $gspc $aapl $nflx $goog $tsla Relay Therapeutics sets IPO terms, to be valued at up to $1.5 billion  https://t.co/oAaqeZXquH"
2020-07-09 08:00:52,-1,11,@elonmusk hey buddy I think you're pissah but I got to short it... like the second I hear the bell... unless you can tell me how $TSLA is worth 1400 a share. boil down the assets the cash and the distribution even IP and what is left in real share value..?
2020-07-09 08:01:11,1,1435,"$TSLA Sentiment is highly positive right now.
News mentions: positive (46), negative (4), neutral (19)
Sentiment score: +1.188 (scale of -1.5 to +1.5)
Stock alerts, news, and research tools at https://t.co/Qkw92RLxV8"
2020-07-09 08:02:20,1,68,"RT @HaltTrade: $TSLA Sentiment is highly positive right now.
News mentions: positive (46), negative (4), neutral (19)
Sentiment score: +1.1…"
2020-07-09 08:02:27,-1,68,RT @chrisw1224: @elonmusk hey buddy I think you're pissah but I got to short it... like the second I hear the bell... unless you can tell m…
2020-07-09 08:03:15,-1,11986,"RT @squawksquare: More shorts are throwing in the towel. ""As of June 30th, there was short interest totaling 15,140,000 shares, a drop of 5…"
2020-07-09 08:03:20,1,124,"@MyTsla #ESOP $TSLA My friend voted least likely to succeed in HS year book became the wealthiest class member by working for as a low level Apple employee in their beginning. Retired at 35, he not only lives on a lake, he owns the lake https://t.co/OxVT0NHOCp"
2020-07-09 08:04:09,1,122,"Boasting the following projective numbers, it is clear to see that $IDEX is a middleweight development stock punching with a featherweight Stock Price. This is shown by the share prices of their counterparts. $TSLA recently hit $1400, innovation pays! https://t.co/cpV74y2NXE"
2020-07-09 08:04:14,-1,49,"RT @squawksquare: More shorts are throwing in the towel. ""As of June 30th, there was short interest totaling 15,140,000 shares, a drop of 5…"
2020-07-09 08:06:29,1,460,"@Reuters $TSLA will never achieve level 5. Their current ""autopilot"" can't even avoid a parked police cruiser. Using autopilot is a great way to get criminal charges. Caveat Emptor.

https://t.co/AcHnxuyhnI"
2020-07-09 08:07:19,1,21,"$TSLA @SquawkCNBC

Someone please tell cheapo
5-STAR  Analyst Colin Rusch 
of Oppenheimer to buy a BETTER MIC for when he interviews on CNBC.  

This is the 2nd time I couldn't 
hear him pump the stock!! https://t.co/3rVQiw9c7w"
2020-07-09 08:07:25,1,34,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 08:08:44,-1,2181,"Mr. Terim, how do you evaluate your $TSLA short position? 

""That's the football. It's the football. Something happened. Everything is something happened.""

https://t.co/DoXIQ5eVHZ"
2020-07-09 08:09:00,-1,6,"RT @JayBeans4: If Trump loses today's Supreme Court ruling on his tax filings, he'll almost certainly lose in Nov. and market may dump big…"
2020-07-09 08:09:57,1,8511,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 08:10:15,1,633,"$TSLA showing weakness in intraday price action....starting to get heavy, so might see a bigger drop soon.

$TSLA might be leading tech $QQQ a bit too... $XLK...things are looking climactic/toppy so might see a pullback $QQQ.

$QQQ $NDX $COMPQ $SPY $SPX https://t.co/dumzJraEdd"
2020-07-09 08:11:01,1,8511,RT @squawksquare: Now we know why $TSLA bounced so hard yesterday and was up in AH's yesterday. Someone had this news already. Well played…
2020-07-09 08:11:25,1,14,"$TSLA is ""very close"" to achieving level 5 autonomous driving technology...This should be fun"
2020-07-09 08:14:28,1,146,RT @squawksquare: Now we know why $TSLA bounced so hard yesterday and was up in AH's yesterday. Someone had this news already. Well played…
2020-07-09 08:18:13,-1,146,"RT @squawksquare: More shorts are throwing in the towel. ""As of June 30th, there was short interest totaling 15,140,000 shares, a drop of 5…"
2020-07-09 08:18:58,1,6962,"In just 6 trading days (6/29 -7/7) 
$TSLA moved 42% higher 
2/3 of the move happened during overnight sessions. https://t.co/YqPj5n3EKm"
2020-07-09 08:21:18,1,4973,$TSLA up 0.9% in premarket on report that they've solved self-driving.
2020-07-09 08:22:15,1,6283,"This will not happen in the 2020’s period. Tesla currently offers an inferior ADAS product and is NOT even working on full autonomy, j bootstrapping SlaughterPilot.

No one, including 100% of departing $tsla AP heads blv @tesla is win 5 years of level 4 autonomy, not close https://t.co/tqaR5XUDVx"
2020-07-09 08:22:15,-1,6283,"It’s the endless repetition of claims like this by Musk in media that get ppl killed by $tsla, including those that didn’t sign up.

The news should repeat the claims tesla makes in lawsuits to see what they really believe.

https://t.co/tnn3Z1NNT1"
2020-07-09 08:22:24,-1,1557,RT @danshep55: Trading in 2020 is expecting the unexpected &amp; understanding that charts don't lie but they don't always tell the whole truth…
2020-07-09 08:22:27,1,131,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 08:23:16,-1,1014,"Breaking: sources refusing to get off Fred's mattress leaked that Aaron Greenspan has changed his name to Nikola Tesla, and is suing $NKLA and $TSLA for unauthorized of his name! (Unconfirmed rumors say that he has also changed his middle name to Mercedes, but we're not yet sure)"
2020-07-09 08:23:53,1,410,"@fly4dat @scidood I didnt speak to financials, but Q3 will also be $TSLA's best financial quarter ever. New records for everything."
2020-07-09 08:23:58,1,146,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 08:25:03,1,1664,If $TSLA post another positive earrings report on 7/22 they will be added to the S&amp;P 500. This is big news!
2020-07-09 08:25:19,-1,22972,RT @orthereaboot: This will not happen in the 2020’s period. Tesla currently offers an inferior ADAS product and is NOT even working on ful…
2020-07-09 08:26:32,1,249,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 08:26:55,-1,175,"$JPM likes Nikola Motors Long term. I am sure $NKLA will have their ups and downs like $TSLA, negative publicity, etc. But I believe having alt. sustainable power sources for vehicles is the direction the industry will take. Elec., H2, H2O, Solar It's all viable. #MTTS $SPY $AMZN"
2020-07-09 08:27:05,1,130,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 08:27:52,-1,151,"RT @squawksquare: More shorts are throwing in the towel. ""As of June 30th, there was short interest totaling 15,140,000 shares, a drop of 5…"
2020-07-09 08:29:37,1,126,"RT @BrettSimba: GIVING AWAY $1000 if $TSLA hits $1500 this week. Ya’ll know the rules😤

How to Enter:

1. Like/RT this plus reply tag two f…"
2020-07-09 08:30:47,1,3482,"RT @SarahPonczek: $TSLA finally ends its winning streak, down a whopping 2%...

But Nikola is back! Up 35% TODAY. https://t.co/ojuTXb1aRh"
2020-07-09 08:31:32,1,6283,"All four former $tsla AutoPilot heads who left in quick succession have gone to shops that deploy lidar &amp; believe it’s necessary for autonomous.

The actual people with the greatest knowledge base believe @tesla selling “Full Self-Driving” to be total fraud."
2020-07-09 08:32:05,-1,3,RT @hilinetrail: breaking: United States Securities and Exchange Commission files for protection from creditors in U.S. Bankruptcy Court in…
2020-07-09 08:34:45,-1,550,RT @orthereaboot: This will not happen in the 2020’s period. Tesla currently offers an inferior ADAS product and is NOT even working on ful…
2020-07-09 08:35:00,1,3961,@Marc_McLovin @MoMoBagholder @realJosephRich @MacroCharts Also as if small retail traders could move say $TSLA up 500 pts without big money participating..
2020-07-09 08:35:11,-1,1969,"RT @fly4dat: Level 5 autonomy this year, but no reliable recognition of stop signs, cars crashing into stationary objects and slowly mergin…"
2020-07-09 08:38:58,-1,132,$TSLA - Tesla's Share Price Problem Is COVID-19. https://t.co/xC6zsZ0Xo9
2020-07-09 08:41:43,1,3,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 08:43:29,-1,187,I bought back the 10% of $TSLA shares that I cut yesterday..What the hell was I thinking ?
2020-07-09 08:45:12,1,42,"If u are an investor, $spy $qqq, $aapl $amzn $tsla how can you possibly vote for this? 🤔😂 @AOC @IlhanMN @SenSanders types will take advantage of this clown and dismantle the american economic and political system. @realDonaldTrump is not perfect but best for markets https://t.co/zjpSUkLRq0"
2020-07-09 08:45:13,1,6283,"In which Elon’s cousin &amp; former $scty CEO sends a cover-your-ass email documenting that $scty was floundering, he wanted to raise, Elon says “I got you covered” and has $tsla buy it

“Let’s get acquisition done in May”

Trial kicks off July 27th in which Elon will claim 0 control https://t.co/04OqLrF9Or"
2020-07-09 08:45:24,1,115,"@Rebecca741776 If you look a bit deeper, you’ll be able to learn a lot about which ev stocks have stronger support than others. $nio $tsla by far has the strongest base support."
2020-07-09 08:45:29,-1,423,"RT @MttsTrading: $JPM likes Nikola Motors Long term. I am sure $NKLA will have their ups and downs like $TSLA, negative publicity, etc. But…"
2020-07-09 08:45:38,-1,529,"$TSLA just planted a big green flag pole in preparation for a big bull flag on the 10 min chart.
Result could be more squeeze and 😩😭😔🤬 that sequence of emotions from the disbelieving #TSLAQ shorts.

When hedge funds stop gambling, $TSLA will fall below $900 quickly https://t.co/YYszjucdiw"
2020-07-09 08:49:34,-1,1972,@TESLAcharts @CryptoCrewNews since SEC has allowed this fraud n crime to contniue n 2allow @elonmusk  @kimbal to reap billions ...while killing people and klying to SEC Suck Elons CC...@HesterPeirce ...@PwcUS fraud can be proven  #LawyerUp the class action is coming againt all $TSLA BOD @SpaceX fraud @fbi ?
2020-07-09 08:50:02,1,1235,"@GrowthSpecialst Themes can start with one leading stock, then others start to follow i.e $TSLA lighting up the EV theme

You'll see the headlines, you'll see the sector start to light up.
MJ stocks were lit up by $CGC $CRON ect..

Other themes you know from previous times, body cams, riots ect"
2020-07-09 08:51:36,1,360,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 08:51:37,1,77,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 08:53:20,1,274,"@MadMraket I recommend giving @Hyliion and their Founder/CEO @ThomasHealy47 a follow. This is an absolute Gem just starting to get found. Will give $NKLA and $TSLA a run for their money in the Green Trucking space. Lower cost of ownership, higher payload, and Net-Negative-Carbon-Emission 💪"
2020-07-09 08:53:47,-1,246,"RT @AyroInc: With all of the attention focused on #ELECTRICVEHICLES lately, here's a short video about our #EV company $AYRO: https://t.co/…"
2020-07-09 08:53:59,1,4,@Progressiveinv2 @dannysuges @WholeMarsBlog @nikolatrevor @TeslaJoy @nikolabadger @nikolamotor Can you please explain how easy it was for $TSLA to get up and running and the full support of our population?
2020-07-09 08:55:06,-1,10663,"RT @f37stockx: Weekly jobless claims total 1.314 million, vs 1.39 million estimate💎.
$DOW #DOW $DIA #DIA $M #M $MAIN #MAIN $BA #BA $AAPL #A…"
2020-07-09 08:55:53,1,11,RT @TeslaNY: “Tesla isn’t simply riding a wave of popularity that favors electric vehicles: it’s the company which created that wave.” 🏣🌊 h…
2020-07-09 08:56:15,-1,403,"RT @fly4dat: Level 5 autonomy this year, but no reliable recognition of stop signs, cars crashing into stationary objects and slowly mergin…"
2020-07-09 08:57:44,-1,6283,"While Reuter’s &amp; Bloomberg breathlessly repeat @elonmusk already debunked claims of Autonomy, 

Scores of $tsla customers are claiming their @tesla slammed them in to walls of their own volition, with tons of documentation behind it.

Narrative vs. reality. A media enabled fraud https://t.co/LSQZoh2gko"
2020-07-09 08:59:27,-1,6283,"RT @orthereaboot: As mentioned in podcast, $tsla only promised “FSD” starting fall 2016 bc MobilEye, their existing partner, ceased busines…"
2020-07-09 08:59:32,1,15195,"$SPY  

Watch $317.68 
Above then to ATH $321.99

TA speaking , very doable
Since RSI rising and only 59.01

1.  GOLDEN CROSS

1. MACD Xover 

Unless ALGOs manipulation from 
DEMS to push down😭🇺🇸 .. 

Leader $AAPL $MSFT  $AMZN $NFLX $NVDA $TSLA 

.. can lead mrkts up"
2020-07-09 08:59:55,-1,187,"RT @TDANetwork: TODAY on #MorningTradeLive: 

🔹 @jamescakmak breaks down his top pick $AMZN
🔹 @Piper_Sandler’s Jim Fish assesses $NET
🔹 @cb…"
2020-07-09 09:00:48,-1,99,RT @danshep55: Trading in 2020 is expecting the unexpected &amp; understanding that charts don't lie but they don't always tell the whole truth…
2020-07-09 09:01:44,1,8869,"I just sold the few $BABA shares I had pre-market for 23% profit in two weeks. I try to build and preserve a solid understanding of the market with tiny trades here and there, but I still believe that $TSLA offers the best long-term return/risk profile across the large-cap space. https://t.co/uBGm2B1lIj"
2020-07-09 09:01:59,-1,212,"RT @squawksquare: More shorts are throwing in the towel. ""As of June 30th, there was short interest totaling 15,140,000 shares, a drop of 5…"
2020-07-09 09:02:32,-1,1035,"RT @PhenomenalPoto: Tesla just crossed $200B Market Cap. 

In 2019 $TSLA sold 367,500 cars, and lost about $775,000,000 in the process. 

T…"
2020-07-09 09:02:37,1,148,RT @squawksquare: Now we know why $TSLA bounced so hard yesterday and was up in AH's yesterday. Someone had this news already. Well played…
2020-07-09 09:03:02,-1,403,"How about how many cars they sell when revenue isn’t going up?
How about based on new factories that don’t lead revenue growth?
Have you looked at $tsla revenue or GPs?

A version of EBITDA valuation is how we wasted so much money on shale.

Only #1 makes sense. https://t.co/smMy6p2doE"
2020-07-09 09:03:46,1,6320,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 09:05:06,1,183,"$TSLA not looking good pre market...

Luckily I sold mine 2 days ago 😉"
2020-07-09 09:05:11,1,122,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 09:07:51,-1,6320,RT @hindsightcapllp: @FairDinkumCap @PollsTesla It's a deliberate act to give the impression he is a thoughtful Christ-like figure full of…
2020-07-09 09:08:33,-1,6320,"RT @AyroInc: With all of the attention focused on #ELECTRICVEHICLES lately, here's a short video about our #EV company $AYRO: https://t.co/…"
2020-07-09 09:08:36,1,2,"Many $TSLA bears are excited about the advent of new BEVs being rolled out by ICE makers. This is a thread about why their hopes are misgiven. 

a) While there're many new BEVs being launched by rivals this year &amp; next, few of them will be sold in the US, Tesla's cash-cow market"
2020-07-09 09:08:49,-1,142,"RT @orthereaboot: As mentioned in podcast, $tsla only promised “FSD” starting fall 2016 bc MobilEye, their existing partner, ceased busines…"
2020-07-09 09:08:53,1,127,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 09:10:39,1,223,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 09:11:06,-1,6320,"RT @TDANetwork: TODAY on #MorningTradeLive: 

🔹 @jamescakmak breaks down his top pick $AMZN
🔹 @Piper_Sandler’s Jim Fish assesses $NET
🔹 @cb…"
2020-07-09 09:12:00,-1,115,"RT @AyroInc: With all of the attention focused on #ELECTRICVEHICLES lately, here's a short video about our #EV company $AYRO: https://t.co/…"
2020-07-09 09:12:17,-1,6320,"RT @f37stockx: Weekly jobless claims total 1.314 million, vs 1.39 million estimate💎.
$DOW #DOW $DIA #DIA $M #M $MAIN #MAIN $BA #BA $AAPL #A…"
2020-07-09 09:12:48,-1,6320,RT @BATMongoose: Absurd. @elonmusk makes some version of this claim essentially every single year. At what point is it intentional market m…
2020-07-09 09:14:10,-1,29,@zerohedge I just wonder that whenever the dust settles if all these analysts will be called to subpoena after the $TSLA collapse
2020-07-09 09:14:17,1,3,"RT @ChickTesla: Obsessed with looking at my $TSLA stonk. Gains, gains and more gains. Makes me 😃🥳 @Tesla"
2020-07-09 09:15:03,1,164,"$TSLA if 1390, 1400 hold her may be able to start the next leg higher today"
2020-07-09 09:15:29,1,1,"RT @BrettSimba: GIVING AWAY $1000 if $TSLA hits $1500 this week. Ya’ll know the rules😤

How to Enter:

1. Like/RT this plus reply tag two f…"
2020-07-09 09:15:49,-1,124,"RT @BearAdamJonas: BREAKING NEWS:

Will ask @elonmusk on the Q2 call if he'll consider a 130:1 stock split.

New share price:  $10.

I told…"
2020-07-09 09:16:07,-1,93,RT @BATMongoose: Absurd. @elonmusk makes some version of this claim essentially every single year. At what point is it intentional market m…
2020-07-09 09:16:45,1,1579,What a time to be alive. Read our report on the rise of $TSLA and what it means for big oil. Exclusively on @TheTerminal https://t.co/o2W6WhJQcM
2020-07-09 09:17:08,-1,128,"On WAIC2020 of 7/9,
Elon said $TSLA has solved most of the essential challenges of creating a fully self-driven automobile, or Level 5 autonomy

“We will have the basic functionality of L5 autonomous driving this year. There are no fundamental challenges.” https://t.co/343oxYVs3s"
2020-07-09 09:17:53,1,982,Jonas explores the many worlds theory where $TSLA might be profitable in one of them. $1800PT https://t.co/9GydfWz3A1 https://t.co/cvEAeHiFgF
2020-07-09 09:18:17,-1,344,"RT @art2i: On WAIC2020 of 7/9,
Elon said $TSLA has solved most of the essential challenges of creating a fully self-driven automobile, or L…"
2020-07-09 09:18:34,1,344,RT @ndrewColburn: Jonas explores the many worlds theory where $TSLA might be profitable in one of them. $1800PT https://t.co/9GydfWz3A1 htt…
2020-07-09 09:19:54,-1,91,@sapna987 $TSLA Your triple down on july 17 2000C going to pay off today ...
2020-07-09 09:21:04,1,2521,$TSLA - GOLDMAN PICKS ALYI FOR BEST LOW PRICED STOCK IN EXPLOSIVE GROWTH ELECTRIC VEHICLE MARKET LED BY TSLA https://t.co/BxpEtyHh11
2020-07-09 09:21:05,1,178,$TSLA - GOLDMAN PICKS ALYI FOR BEST LOW PRICED STOCK IN EXPLOSIVE GROWTH ELECTRIC VEHICLE MARKET LED BY TSLA https://t.co/BWnT6hTdUg
2020-07-09 09:22:00,-1,24,"@realwillmeade Scary and telling, though not surprising, that $TWTR crowd only comments ""unlikely / likely"", when replies should be focused on the odds of the proposed trade and the payout if $TSLA (unexpected by most ""obviously"") drops after earnings"
2020-07-09 09:22:30,1,550,"RT @patrickcomack: Is Jonas going to explain to Congress why he has three $TSLA target prices -- the highest being $2,070 and the lowest be…"
2020-07-09 09:22:41,1,10711,RT @barnettenergy: What a time to be alive. Read our report on the rise of $TSLA and what it means for big oil. Exclusively on @TheTerminal…
2020-07-09 09:23:26,1,612,"$TSLA is up massively in the past 2 weeks because their production held up during the crisis... No excuses 💪🏼

Other automakers, “Professor, the dog ate my homework.” -VW/Porsche

Or is it true the Taycan is vastly overpriced for an inferior specced vehicle compared to Model S?🧠 https://t.co/p3PyJl8mOr"
2020-07-09 09:23:57,-1,2715,"one man's attempt to explain why $TSLA is apparently not a short at any price whether it be $50 or $500 or $5000 or $50,000 --- apparently the price of the company doesn't matter when they have great products..??? https://t.co/YpHSAbIRDB"
2020-07-09 09:24:43,1,304,"$TSLA Musk ""Tesla is very close to achieving level 5 autonomous technology"""
2020-07-09 09:25:05,-1,2559,"RT @rmattila74: Breaking: sources refusing to get off Fred's mattress leaked that Aaron Greenspan has changed his name to Nikola Tesla, and…"
2020-07-09 09:26:38,-1,27,"RT @AGBullBarr: Don't overlook $TTCM

CEO was director of counterterrorism technology at @RaytheonTech 🤔 basically a 🚀scientist

The forefr…"
2020-07-09 09:28:37,1,2,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 09:29:53,1,23,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 09:31:42,1,35,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 09:33:11,1,1306,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 09:34:37,-1,3455,$TSLA ignored the drop yesterday. $100 reversal.
2020-07-09 09:35:07,1,9881,"@zurih no way.

$TSLA is adequately valued at 5-6x 2020 EV/Revenue"
2020-07-09 09:38:38,1,33,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 09:38:58,-1,872,RT @squawksquare: $TSLA ignored the drop yesterday. $100 reversal.
2020-07-09 09:39:32,1,823,"RT @patrickcomack: Is Jonas going to explain to Congress why he has three $TSLA target prices -- the highest being $2,070 and the lowest be…"
2020-07-09 09:39:32,-1,2181,"Folks, I sold half the puts I bought yesterday. We are not getting the break (the one that follows a parabolic rise) I expected. 

I'll wait an hour or two more and if nothing changes close the remainder of my position. 

$TSLA will collapse but... https://t.co/HyLuLFO2SD"
2020-07-09 09:39:49,1,782,$TSLA only goes up
2020-07-09 09:40:39,1,862,Good morning from the Pacific Coast! I am patiently waiting for @elonmusk to say something controversial so that I may afford another share of $TSLA. Perhaps he can suggest the earth is flat? Have a great day!💋
2020-07-09 09:43:04,1,7,"For all of you guys who are mindlessly buying $TSLA, do you seriously think that other manufacturers cannot make (cough...panel gaps) better EVs? Do you think that Toyota will just sit and watch? Or Audi, or Mercedes, Ford? They all are so stupid to make a better car? #stonks"
2020-07-09 09:46:55,-1,221,"RT @squawksquare: More shorts are throwing in the towel. ""As of June 30th, there was short interest totaling 15,140,000 shares, a drop of 5…"
2020-07-09 09:48:09,1,67,@SteelNicho Official complaint filed with SEC on $tsla Elon Musk fraud statements to pump up the stock today. #SEC_Enforcement
2020-07-09 09:48:20,-1,344,RT @QEternity: Just stumbled upon this virtual walkie talkie called Squawk https://t.co/kIhEkvFlfa which (I presume) is named after the old…
2020-07-09 09:48:49,-1,6277,@DobyCapital if they take $tsla red we panic
2020-07-09 09:51:58,1,4,I expect $TSLA to consolidate around this level until closer to Q2 ER. Anyone selling before 7/22 might end up a little disappointed...
2020-07-09 09:53:38,-1,960,"RT @Alpsoy66: Here is the most confusing part: if LG or Panasonic CEO would say that, one could relate to it, but how on earth a ceo of a c…"
2020-07-09 09:53:42,1,261,"RT @BradshawForbes1: Great combinations for business, or fun:

https://t.co/myOB99D19L

https://t.co/OJKLsLNRcB

https://t.co/Y0u18zDaLp

#…"
2020-07-09 09:53:45,1,19943,RT @mmmbop00826909: haven't been keeping up with these... anyway... good opening 15 minutes with @bmorlantrading and @BullTradeFinder I enj…
2020-07-09 09:54:09,1,277,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 09:54:12,-1,108,@FredDial1 $TSLA seemed grossly overvalued at $900. Now it’s almo at $1400. It could fall 50% and still be at $700.
2020-07-09 09:55:55,1,8329,@mykotron It’s going to be the $NKLA to $TSLA 🤷🏽‍♂️ I have a good feeling about this.
2020-07-09 09:57:00,-1,664,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 09:57:30,1,4414,$spy $gspc $aapl $nflx $goog $tsla Regeneron shares are up 2% after SunTrust upgrades the stock  https://t.co/CWxdFqekVm
2020-07-09 09:57:31,1,4414,$spy $gspc $aapl $nflx $goog $tsla Nasdaq Composite hits new intraday record as stocks open mostly higher  https://t.co/DF27fxX0xY
2020-07-09 10:00:16,1,1080,"$TSLA is ""very close"" to achieving level 5 autonomous driving capabilities, CEO Elon Musk said by video at the opening of the World Artificial Intelligence Conference in Shanghai. 

""I remain confident that we will have the bas... https://t.co/FHOomWqMG8"
2020-07-09 10:01:40,1,148,"$TSLA can easily reach bitcoin highs , that what the focus should be !"
2020-07-09 10:02:46,-1,157,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 10:03:09,1,344,"RT @VictorJclotter: $TSLA can easily reach bitcoin highs , that what the focus should be !"
2020-07-09 10:03:52,1,148,$TSLA can easily reach bitcoins highs that’s what the focus should be !
2020-07-09 10:04:29,1,64343,"$TSLA China Auto Sales Recovery Picking Up Pace, Trade Group Predicts https://t.co/h5m9tRZX4G"
2020-07-09 10:05:21,-1,67,"$TSLA
Anyone who has lost money from Elons fraud statements. Please file an anonymous report.
Takes 3 minutes.

https://t.co/Tx07SorMr6 | Report Suspected Securities Fraud or Wrongdoing
https://t.co/6AVUP8tdqy"
2020-07-09 10:05:49,1,137,I live in same city as $TSLA. Factory.  So i see them all the time.    Let me tell you id never buy one.  After a year or two they make wierd wine noises while accelerating ans they have tons of new ones just parked in. Parking lots collecting dust.  I mean TONS
2020-07-09 10:05:59,1,318,"RT @ValueDissenter: Several other upcoming problems, too. The SolarCity lawsuit. Zero progress on the Semi, Roadster, or Cybertruck. Taunti…"
2020-07-09 10:06:35,1,147,@samabuelsamid @elonmusk I am not sure he is a liar as much as somebody who uses sound bytes to push equity valuations of $tsla in a desired direction. Wait for the next capital raise.....
