,Sentiment,User_flr,Text
2020-07-09 15:36:28,1,28,"RT @MadMraket: If   They took mrkt down b/c of the # came out of Florida 

Then ,

The COVID-19 stks will run up much higher 

We know them…"
2020-07-09 15:38:47,1,3406,"$MSFT 
Target Raised by Wedbush Outperform USD 220 » USD 260
Target Raised by Morgan Stanley Overweight USD 198 » USD 230
https://t.co/cwpFnP8FR6"
2020-07-09 16:21:50,-1,64343,"$MSFT Dow Jones Drops 300 Points as Walgreens' Profits Plunge, Microsoft and Cisco Stocks Upgraded https://t.co/upxMkbUgd9"
2020-07-09 16:22:14,-1,64343,$MSFT Microsoft Looks To Buck Corporate Tech Spending Decline In 2020 https://t.co/Hmttcx2gbC
2020-07-09 16:24:04,1,720,"$MSFT closes higher for the 2nd day in a row: https://t.co/tR9SYXZq8T
Sentiment: Neutral #MSFT #Microsoft"
2020-07-09 16:31:50,1,113,"$msft hits new all time high 
$work down -0.64 on the day 

sounds about right"
2020-07-09 16:47:25,1,430,"RT @breadboxalerts: Amazing win on $AMZN today on multiple layers!

25% off your 1st month!

https://t.co/6ApU6Begvi

$AAPL $AMD $BA $BYND…"
2020-07-09 16:47:42,1,60,"RT @breadboxalerts: Amazing win on $AMZN today on multiple layers!

25% off your 1st month!

https://t.co/6ApU6Begvi

$AAPL $AMD $BA $BYND…"
2020-07-09 16:47:46,1,60,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 17:04:10,1,344,"RT @MinteractApp: Thursday's Top Flow in #StockMarket, Buy Flow and Sell Flow $IWM $FB $TLT $EEM $GOOG $GOOGL $VOO $CSCO $GDX $HYG $SPY $MS…"
2020-07-09 17:07:48,1,84,"RT @breadboxalerts: Amazing win on $AMZN today on multiple layers!

25% off your 1st month!

https://t.co/6ApU6Begvi

$AAPL $AMD $BA $BYND…"
2020-07-09 17:16:39,1,65,"Happy with a +1.80% day considering the market conditions. $nkla &amp; $msft w strong days. $dkng lagged behind again, still confident in its short &amp; long term potential. Hope you all had a great day! #nkla #msft #dkng https://t.co/EpY9paNAbH"
2020-07-09 17:20:05,1,15884,"I believe @Steven_Ballmer still holds most of his $MSFT shares.  

Probably the best thing that's ever happened to Ballmer's net worth is when @satyanadella replaced him as CEO back in 2013."
2020-07-09 17:25:11,1,30320,"RT @rationalwalk: I believe @Steven_Ballmer still holds most of his $MSFT shares.  

Probably the best thing that's ever happened to Ballme…"
2020-07-09 17:34:16,1,344,"RT @MinteractApp: Thursday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $GOOG $CSCO $ADSK $AMGN $EXPE $GILD $QCOM $LRCX $BBBY $…"
2020-07-09 17:46:24,-1,1,"RT @MoMoBagholder: This market looks so bad internally, at least acknowledge that anyone calling for new highs at this point is only making…"
2020-07-09 17:49:17,1,344,"RT @MinteractApp: Thursday's Top Flow in #technology sector, Buy Flow &amp; Sell Flow $FB $GOOG $GOOGL $CSCO $TXN $ADSK $FIS $QCOM $IRCX $FISV…"
2020-07-09 18:14:05,1,374,$MSFT grinding higher since mid march currently at resistance at 214.65 if breaks target 226 ( if playing options buy time that mid channel line has been resistance for since beginning of June ) https://t.co/TpzOilamxn
2020-07-09 18:23:53,1,2580,"RT @breadboxalerts: Amazing win on $AMZN today on multiple layers!

25% off your 1st month!

https://t.co/6ApU6Begvi

$AAPL $AMD $BA $BYND…"
