,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-19 09:28:07,2020-05-19 09:28:07-04:00,Biohazard3737,"Purely anecdotal - but my wife's key learning with regards to e-commerce from this pandemic was that there a lot of alternative to Amazon, that often offer better pricing and faster shipping. Think $WMT, $TGT, $HD, etc. Not sure this is so long term bullish for $AMZN...",1,2020-05-19 13:28:07,8163
2020-05-19 09:30:14,2020-05-19 09:30:14-04:00,100kEricc,I think $LUV &amp; $WMT will be stronger runners today,1,2020-05-19 13:30:14,1955
2020-05-19 09:44:37,2020-05-19 09:44:37-04:00,optionsappetite,Quick earnings winner in $WMT from Monday's best options trade idea: https://t.co/EZxtMRhxno #options,1,2020-05-19 13:44:37,724
2020-05-19 09:48:29,2020-05-19 09:48:29-04:00,mrmudds,@OptionsHawk Not as good of an online presence as $wmt tho,1,2020-05-19 13:48:29,100
2020-05-19 09:51:04,2020-05-19 09:51:04-04:00,CQGThom,"$SPY Today (8:50 CST), the  best performer in the $DJIA is Walmart. $WMT @CQGInc @CQGThom https://t.co/IEgKCR1JvC",1,2020-05-19 13:51:04,465
2020-05-19 09:53:40,2020-05-19 09:53:40-04:00,Stewart_IGD,🌍 Walmart Q1: omnichannel strength supports business through coronavirus https://t.co/1M1TeumtKx #Walmart $WMT https://t.co/2kMCoDBEBk,1,2020-05-19 13:53:40,2030
2020-05-19 09:57:02,2020-05-19 09:57:02-04:00,LA_AM_Trader,Happy with this move I got on $WMT I stayed with it even when I peeked over at the room and saw @ThorYoung  go long. Stick to you plan Is the lesson here. Happy I did. https://t.co/l4Kn2CxPtr,1,2020-05-19 13:57:02,294
2020-05-19 09:58:21,2020-05-19 09:58:21-04:00,Stansberry,Walmart $WMT shares soar on strong revenue. https://t.co/O3P0wqIKJH https://t.co/O6v8NmTezd,1,2020-05-19 13:58:21,17903
2020-05-19 10:01:43,2020-05-19 10:01:43-04:00,OppayahTwitR,"Looks like good earnings from $WMT is pushing $AMZN towards $2,500",1,2020-05-19 14:01:43,208
2020-05-19 10:09:36,2020-05-19 10:09:36-04:00,russeltoc,"close $WMT earngs JUN w/SosGrande 115/140 $218db a $45 win overnight, sucky small win, hardly worth it

@TraderNickyBAT @Tomunderwater @Tony_BATtista @TFMTrades @tastytradar #tastytrades",1,2020-05-19 14:09:36,227
2020-05-19 10:16:48,2020-05-19 10:16:48-04:00,stockquips,"Walmart Earnings: $WMT U.S. sales jump 10%, boosted by 74% surge in online buying amid coronavirus https://t.co/35khQMGLPy via @YahooFinance",1,2020-05-19 14:16:48,419
2020-05-19 10:52:53,2020-05-19 10:52:53-04:00,GaryRLundberg,"Remember, there are winners and losers in the pandemic economy. And, the “new normal” doesn’t settle in until after battling multiple waves of infection and a vaccine is widely available.

There is no “going back”, “we’re back”, or even “reopening”.  https://t.co/i42HSAg8ZI",1,2020-05-19 14:52:53,309
2020-05-19 11:03:00,2020-05-19 11:03:00-04:00,quant_data,"Improving Fulfillment Efficiency Amid COVID-19
11:02:06am
Related Tickers: $WMT",1,2020-05-19 15:03:00,1368
2020-05-19 11:04:36,2020-05-19 11:04:36-04:00,PSuiteNetwork,"RT @TDANetwork: “Kohl’s has got one big advantage coming out the other side of this… the fact that they’re still going to be with us, becau…",1,2020-05-19 15:04:36,2886
2020-05-19 11:07:35,2020-05-19 11:07:35-04:00,coinspeaker,"WMT Stock Up 1.44% as Walmart Reports Strong Q1 Earnings and 74% E-Commerce Sales Growth
https://t.co/BJfsxfgrct https://t.co/a9qzrSHIAL",1,2020-05-19 15:07:35,4357
2020-05-19 11:13:19,2020-05-19 11:13:19-04:00,TomWhite_TDAN,"RT @TDANetwork: “Kohl’s has got one big advantage coming out the other side of this… the fact that they’re still going to be with us, becau…",1,2020-05-19 15:13:19,1112
2020-05-19 11:24:31,2020-05-19 11:24:31-04:00,HithaHerzog,"I wouldn't say ""lost."" It is reallocating CAPEX to a more profitable platform. https://t.co/oduCOn6EwP was horrific. Also e-commerce sales for @Walmart were up 70% last quarter. They are in a ""prime"" position to take market share. (see what I did there?) #retaildetail $WMT $AMZN https://t.co/pRKt34VeR1",1,2020-05-19 15:24:31,6908
2020-05-19 11:24:33,2020-05-19 11:24:33-04:00,sweetners,@zendyke AND HOT oh my god LISTEN TO “WMT” so good,1,2020-05-19 15:24:33,771
2020-05-19 11:36:35,2020-05-19 11:36:35-04:00,traderA_B,"$WMT good #s but it was obvious they gonna crush #s

little ""sell the news"" action back to gap fill, now we watch for a bounce potential",1,2020-05-19 15:36:35,1118
2020-05-19 11:37:36,2020-05-19 11:37:36-04:00,InvOb,"@goldstatetrades Happy to have started buying $WMT in the high 80s a while back... With $AMZN, it's like Coke and Pepsi... Both will flourish!",1,2020-05-19 15:37:36,271
2020-05-19 11:38:36,2020-05-19 11:38:36-04:00,stevekrohn,WMT Stock Up 1.44% as Walmart Reports Strong Q1 Earnings and 74% E-Commerce Sales Growth https://t.co/cpncIceiCv https://t.co/yTV3ZH7ZmV,1,2020-05-19 15:38:36,95786
2020-05-19 11:47:37,2020-05-19 11:47:37-04:00,MarcoDaCostaFX,"RT @TDANetwork: “Kohl’s has got one big advantage coming out the other side of this… the fact that they’re still going to be with us, becau…",1,2020-05-19 15:47:37,4419
2020-05-19 11:55:06,2020-05-19 11:55:06-04:00,webnowcompany,Coinspeaker WMT Stock Up 1.44% as Walmart Reports Strong Q1 Earnings and 74% E-Commerce Sales GrowthCoronavirus has significantly affected Walmart’s net sa...Read more: https://t.co/KCX2wigFOh,1,2020-05-19 15:55:06,3617
2020-05-19 12:05:01,2020-05-19 12:05:01-04:00,Investingcom,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 16:05:01,158467
2020-05-19 12:08:58,2020-05-19 12:08:58-04:00,My_CryptoNews,"WMT Stock Up 1.44% as Walmart Reports Strong Q1 Earnings and 74% E-Commerce Sales Growth 

Continue reading at Coinspeaker https://t.co/D3rHIGVegt",1,2020-05-19 16:08:58,147
2020-05-19 12:17:35,2020-05-19 12:17:35-04:00,MarketRealist,"Walmart’s Q1 Earnings Soared on Pandemic-Led Demand

“Retail giant Walmart $WMT proved its might with strong results for the first quarter of fiscal 2021 despite the COVID-19 crisis.”

#walmart #earnings #covid19
https://t.co/OOiZfMHywR https://t.co/X8zBZ0Dssn",1,2020-05-19 16:17:35,5527
2020-05-19 12:28:39,2020-05-19 12:28:39-04:00,OptionsITrader,"Walmart couldn't hold onto gains after reporting earnings. Stock is around $128 now, and they had a blowout qrtr. Home Depot did OK but outlook is mixed, plus home building declined. $WMT

$HD should trade no greater that $220/share. I rate it a SELL, it's too high now.",1,2020-05-19 16:28:39,148
2020-05-19 12:34:13,2020-05-19 12:34:13-04:00,stocknewstimes,Walmart $WMT Sets New 12-Month High Following Strong Earnings  https://t.co/iwiolBdNap,1,2020-05-19 16:34:13,1437
2020-05-19 12:41:00,2020-05-19 12:41:00-04:00,elfsocks,"Y'all were super helpful with my last question, so I'm back. Anyone done Confirmation (the service, not the class) since we've been online only? Or have any great ideas for how it could be done? Currently brainstorming, so open to all ideas. Thanks! #WMT #UMC",1,2020-05-19 16:41:00,408
2020-05-19 12:49:09,2020-05-19 12:49:09-04:00,wyattresearch,"Business is booming at Walmart (NYSE: WMT).

The nation’s largest retailer just reported quarterly financial results. Same-store-sales and online orders at Walmart grew by 10% for the quarter ending May 1.

 #income #investing #stocks #invest #investor https://t.co/XJ3x6WSmBf https://t.co/aJmn6FFa0E",1,2020-05-19 16:49:09,1369
2020-05-19 13:00:21,2020-05-19 13:00:21-04:00,psk2329,$WMT red on the day after good earnings... rolling back those prices... https://t.co/vqQmYKRP0g,1,2020-05-19 17:00:21,8093
2020-05-19 13:06:43,2020-05-19 13:06:43-04:00,zerofiltertruth,RT @psk2329: $WMT red on the day after good earnings... rolling back those prices... https://t.co/vqQmYKRP0g,1,2020-05-19 17:06:43,516
2020-05-19 13:25:14,2020-05-19 13:25:14-04:00,OptionAlarm,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/Bqui4kSnoh? Winning Option Swing Trades Since 2006  $WYNN $WMT $AMD $INTC",1,2020-05-19 17:25:14,2945
2020-05-19 13:27:10,2020-05-19 13:27:10-04:00,RevTranscripts,"Walmart reported excellent earnings amid the coronavirus pandemic in Q1 2020. They reported a surge in revenue and eCommerce sales. Read the full transcript of the earnings call with CEO John Furner, Doug McMillon, and more:

https://t.co/3LSgpK7Bu7",1,2020-05-19 17:27:10,1398
2020-05-19 13:48:41,2020-05-19 13:48:41-04:00,anthonylarro13,"https://t.co/VMk8o3PpPT

AMAT --
ETSY 1st -- 2nd +/-
WMT +
WORK -
AAP -
BYND -
RP -

Nothing too wrong today, couldnt catch a good winner. Managed risk well today aside from the open. Getting easier for me to put the size on when I see it.",1,2020-05-19 17:48:41,143
2020-05-19 14:04:33,2020-05-19 14:04:33-04:00,johnmorganFL,"WMT Stock Up 1.44% as Walmart Reports Strong Q1 Earnings and 74% E-Commerce Sales Growth

https://t.co/FHwvoTtF1t https://t.co/JYJ40oxZay",1,2020-05-19 18:04:33,14796
2020-05-19 14:17:48,2020-05-19 14:17:48-04:00,paltalk,"Don't forget to mark your calendars for this Thursday's live chat at 11 AM EST. 

Also, don’t forget to join my Paltalk room for exclusive content after the live chat!

Join ""Michelles_Room"" - https://t.co/HX9Z5cAiy9

 #Community #Friendship #Live #Video #SelfLove #Anxiety https://t.co/gd3MK3ljuA",1,2020-05-19 18:17:48,20663
2020-05-19 14:20:09,2020-05-19 14:20:09-04:00,LaMonicaBuzz,"#StupidStock Move of the Day! Yes, Walmart has been on a great run. But earnings were great and lived up to expectations. What more could investors ask for? $WMT down nearly 1%?",1,2020-05-19 18:20:09,47611
2020-05-19 14:28:53,2020-05-19 14:28:53-04:00,FinancialTakes,RT @psk2329: $WMT red on the day after good earnings... rolling back those prices... https://t.co/vqQmYKRP0g,1,2020-05-19 18:28:53,313
2020-05-19 14:37:50,2020-05-19 14:37:50-04:00,TDANetwork,"$WMT e-commerce sales are up nearly 74% YoY in the wake of stay-at-home measures 📈

@smulpuru and @PublicisSapient CEO Nigel Vaz explain how Walmart’s push into e-commerce has helped the company become a winner in the retail space on #TheWatchList:",1,2020-05-19 18:37:50,32182
2020-05-19 14:38:35,2020-05-19 14:38:35-04:00,vikc3300,"$WMT thats a fantastic dump, glad we don’t hold or play ER and become bagholders. https://t.co/pCDIFpdkrA",1,2020-05-19 18:38:35,163
2020-05-19 14:49:47,2020-05-19 14:49:47-04:00,AlensonP,"Enjoy $10 off your first order from Walmart Grocery.
https://t.co/qx1fReB19R",1,2020-05-19 18:49:47,130
2020-05-19 14:56:16,2020-05-19 14:56:16-04:00,sspencer_smb,"$SPY at the high. $WMT at the low.
this is a good market for trading individual stocks with catalysts. the opposite of March when market action overwhelmed price action of individual names.",1,2020-05-19 18:56:16,24147
2020-05-19 14:57:03,2020-05-19 14:57:03-04:00,stoxline,"$WMT - #WalMart Stores, sees huge COVID-19 boost in online sales. Rated buy. https://t.co/rl8MTcQLoz",1,2020-05-19 18:57:03,3396
2020-05-19 15:33:29,2020-05-19 15:33:29-04:00,MeetMyTiker,"Successful Trading is a Journey of 

✔︎ Implementing a Strategy
✔︎ Examining Performance 
✔︎ Adjusting for Market Conditions

Do you know your trading stats? 🤷‍♂️
.
.
$mrna $amzn $kss $aapl $msft $dis $bidu $aapl $fb $ba $wmt $nndm $pixy $acy $dvax $skys $sskn $home $nflx",1,2020-05-19 19:33:29,371
2020-05-19 15:50:35,2020-05-19 15:50:35-04:00,RonnieMatrix,"RT @LaMonicaBuzz: #StupidStock Move of the Day! Yes, Walmart has been on a great run. But earnings were great and lived up to expectations.…",1,2020-05-19 19:50:35,1946
2020-05-19 15:51:18,2020-05-19 15:51:18-04:00,markmandel109,@BeFullyInformed $WMT premiums even better now.  Already in.,1,2020-05-19 19:51:18,111
2020-05-19 15:57:28,2020-05-19 15:57:28-04:00,graniteshares,What to make of Walmart's #earnings this mornings? Check out @GiannottoRyan's insights on the costs of adapting retail to the digital age. Good analysis @tgarcianyc! #ETFs #stocks $WMT https://t.co/yrp94Wp7FY,1,2020-05-19 19:57:28,552
2020-05-19 15:59:54,2020-05-19 15:59:54-04:00,HammerstoneMar3,"Top News
$WMT Q1 profit beats estimates
$HD off 52wk highs on mixed results
$KSS eps drags retail
$BLPH $BLUE $CLVS $GMDA $GOSS $KRYS $MRNA $TPTX biotechs selling shares to raise cash
$UNP $CSX $NSC rails pace gains in transports
$SPOT jumps on Joe Rogan Experience licensing deal",1,2020-05-19 19:59:54,1145
2020-05-19 16:09:03,2020-05-19 16:09:03-04:00,My_CryptoNews,"WMT Stock Up 1.44% as Walmart Reports Strong Q1 Earnings and 74% E-Commerce Sales Growth 

Continue reading at Coinspeaker https://t.co/D3rHIHcP81",1,2020-05-19 20:09:03,147
2020-05-19 16:13:35,2020-05-19 16:13:35-04:00,AndysCycles,$WMT earnings impressed the media... but not so much WallStreet. https://t.co/IjAHU3CgbO,1,2020-05-19 20:13:35,7432
2020-05-19 16:17:20,2020-05-19 16:17:20-04:00,parklandtrader,"@ReformedBroker @RiskReversal @CNBCFastMoney @MelissaLeeCNBC @GuyAdami $WMT $TGT

There are not good reversals... @hmeisler https://t.co/AbGw7Ur85r",1,2020-05-19 20:17:20,256
2020-05-19 16:18:50,2020-05-19 16:18:50-04:00,lakerpredictor,"@parklandtrader @ReformedBroker @RiskReversal @CNBCFastMoney @MelissaLeeCNBC @GuyAdami @hmeisler WMT reversed because it didn’t blow expectations out of the water (even though if you sold calls in the morning you would’ve still gotten a good profit, Target revered because wmt did.",1,2020-05-19 20:18:50,2934
2020-05-19 16:27:44,2020-05-19 16:27:44-04:00,Gambiste1,"RT @LaMonicaBuzz: #StupidStock Move of the Day! Yes, Walmart has been on a great run. But earnings were great and lived up to expectations.…",1,2020-05-19 20:27:44,5021
2020-05-19 16:27:54,2020-05-19 16:27:54-04:00,Gambiste1,RT @markmandel109: @BeFullyInformed $WMT premiums even better now.  Already in.,1,2020-05-19 20:27:54,5021
2020-05-19 16:30:06,2020-05-19 16:30:06-04:00,DougWagner,RT @the_nalp: Great chatting about careers in #landscape and #lawn care with  @dougwagner at WMT in Iowa. https://t.co/UEQ8rPn7lU,1,2020-05-19 20:30:06,1352
2020-05-19 16:33:13,2020-05-19 16:33:13-04:00,capturetheta135,"Quick recap on today’s moves. 
1) bought back $WMT strangle 27% gain overnight. 2) sold CFP put for Friday. 3) sold strangle and IC for $LOW and $TGT earnings tomorrow. Only remaining position is the $IWM 6/30 145C sold Monday (1.48 received, 1.31 current)",1,2020-05-19 20:33:13,166
2020-05-19 16:48:01,2020-05-19 16:48:01-04:00,thecola35,"Enjoy $10.00 off your first order from Walmart Grocery.
https://t.co/UbrvxH6BDe",1,2020-05-19 20:48:01,116
2020-05-19 16:51:16,2020-05-19 16:51:16-04:00,TSOH_Investing,"$WMT - ""Currently expect the greater challenges on a relative basis to be in some of our International markets... greater pressure from government regulations [like restrictions on non-essential deliveries] and lesser degrees of stimulus.""",1,2020-05-19 20:51:16,8377
